Identifier	label	type	Category	Group	NumTargets
DB05706	13-deoxydoxorubicin	Drug	0	investigational	2
DB05712	AZD-9684	Drug	0	investigational	1
DB05713	LY-517717	Drug	Amino Acids, Peptides, and Proteins, Amino Acids	investigational	1
DB05714	Flovagatran	Drug	Acids, Noncarboxylic, Acids, Oligopeptides, Peptides, Amino Acids, Peptides, and Proteins, Boron Compounds	investigational	1
DB05710	Gantacurium	Drug	Anticholinergic Agents, Heterocyclic Compounds, Fused-Ring, Muscle Relaxants, Peripherally Acting Agents, Central Nervous System Depressants, Muscle Relaxants, Nicotinic Antagonists	investigational	1
DB05719	Elesclomol	Drug	Sulfur Compounds, Amides	investigational	0
DB05718	Maxy-G34	Drug	Biological Factors, Carbohydrates, Cytokines, Glycoconjugates, Peptides, Intercellular Signaling Peptides and Proteins, Amino Acids, Peptides, and Proteins, Glycoproteins, Recombinant Proteins, Alcohols, Hematopoietic Cell Growth Factors, Macromolecular Substances, Proteins, Ethylene Glycols, Glycols, Polymers, Compounds used in a research, industrial, or household setting, Colony-Stimulating Factors	investigational	0
DB05722	CGC-11047	Drug	Amines	investigational	0
DB05723	ALKS 29	Drug	0	investigational	0
DB05724	alpha-Conotoxin VC 1.1	Drug	Toxins, Biological, Biological Factors, Mollusk Venoms, Complex Mixtures, Venoms, Fluids and Secretions, Bodily Secretions, Marine Toxins	investigational	0
DB05721	EVT 201	Drug	Heterocyclic Compounds, Fused-Ring, Benzazepines	investigational	0
DB05735	Cefilavancin	Drug	Carbohydrates, Heterocyclic Compounds, Fused-Ring, Sulfur Compounds, Glycoconjugates, Peptides, Amides, Amino Acids, Peptides, and Proteins, Lactams, Thiazines, beta-Lactams	investigational	0
DB04404	Allosamizoline	Drug	Amino Sugars, Carbohydrates, Hexosamines, Chitinases	experimental	3
DB04405	2-[2-(1,3-Dioxo-1,3-Dihydro-2h-Isoindol-2-Yl)Ethyl]-4-(4'-Ethoxy-1,1'-Biphenyl-4-Yl)-4-Oxobutanoic Acid	Drug	0	experimental	1
DB05736	MIV-701	Drug	0	investigational	1
DB05730	PMI-001	Drug	0	investigational	0
DB04400	L-erythro-7,8-dihydrobiopterin	Drug	Biological Factors, Heterocyclic Compounds, Fused-Ring, Coenzymes, Pterins, Enzymes and Coenzymes, Pteridines, Pigments, Biological	experimental	6
DB04401	Betaine aldehyde	Drug	Amines, Ammonium Compounds, Quaternary Ammonium Compounds, Trimethyl Ammonium Compounds, Onium Compounds, Nitrogen Compounds	experimental	1
DB05732	Strontium malonate	Drug	0	investigational	0
DB05737	Varespladib methyl	Drug	Acids, Acyclic, Heterocyclic Compounds, Fused-Ring, Enzyme Inhibitors, Fatty Acids, Fatty Acids, Volatile, Lipids, Phospholipase A2 Inhibitors	investigational	2
DB04406	3-(Phosphonomethyl)Pyridine-2-Carboxylic Acid	Drug	0	experimental	0
DB05738	Vapitadine	Drug	0	investigational	0
DB04407	4-[4-(4-Methyl-2-Methylamino-Thiazol-5-Yl)-Pyrimidin-2-Ylamino]-Phenol	Drug	0	experimental	1
DB04408	Ncs-Chromophore	Drug	0	experimental	1
DB05739	CYT006-AngQb	Drug	Peptides, Amino Acids, Peptides, and Proteins	investigational	2
DB04409	Naphthalene Trisulfonate	Drug	0	experimental	1
DB15104	Telisotuzumab vedotin	Drug	Proteins, Serum Globulins, Immunoglobulins, Globulins, Blood Proteins, Antibodies, Amino Acids, Peptides, and Proteins, Immunoproteins	investigational	0
DB15101	Tigatuzumab	Drug	Proteins, Serum Globulins, Immunoglobulins, Globulins, Blood Proteins, Antibodies, Amino Acids, Peptides, and Proteins, Antibodies, Monoclonal, Immunoproteins	investigational	0
DB15102	Pemigatinib	Drug	Cytochrome P-450 Substrates, Fibroblast Growth Factor 2, antagonists & inhibitors, P-glycoprotein substrates, Antineoplastic Agents, MATE inhibitors, Receptors, Fibroblast Growth Factor, antagonists & inhibitors, MATE 1 Inhibitors, Cytochrome P-450 CYP3A4 Substrates, BCRP/ABCG2 Substrates, Cytochrome P-450 CYP3A Substrates, OCT2 Inhibitors, Receptor, Fibroblast Growth Factor, Type 1, antagonists & inhibitors, P-glycoprotein inhibitors, Kinase Inhibitor	approved, investigational	4
DB15108	Tipranavir C-14	Drug	0	investigational	0
DB15105	PF-06751979	Drug	0	investigational	0
DB15106	Surufatinib	Drug	0	investigational	0
DB05780	ATX-101	Drug	0	investigational	0
DB04450	Heptyl 1-Thiohexopyranoside	Drug	0	experimental	4
DB04451	4-Methylpiperazin-1-Yl Carbonyl Group	Drug	0	experimental	2
DB15109	Ingenol disoxate	Drug	Terpenes	investigational	0
DB04452	Aminoquinuride	Drug	0	experimental	1
DB03121	(1-Benzyl-5-methoxy-2-methyl-1H-indol-3-yl)acetic acid	Drug	0	experimental	1
DB03120	p-Toluenesulfonic acid	Drug	Arylsulfonates, Sulfur Compounds, Acids, Noncarboxylic, Acids, Sulfur Acids, Sulfonic Acids, Arylsulfonic Acids, Benzene Derivatives	experimental	2
DB04457	2'-Deoxyguanosine-5'-Monophosphate	Drug	0	experimental	2
DB03125	2,4-Diamino-5-(3,4,5-Trimethoxy-Benzyl)-Pyrimidin-1-Ium	Drug	0	experimental	2
DB04458	2,2-Dichloro-1-methanesulfinyl-3-methyl-cyclopropanecarboxylic acid [1-(4-bromo-phenyl)-ethyl]-amide	Drug	0	experimental	0
DB05789	MX6	Drug	0	investigational	0
DB03124	5-[4-(1-Carboxymethyl-2-Oxo-Propylcarbamoyl)-Benzylsulfamoyl]-2-Hydroxy-Benzoic Acid	Drug	0	experimental	1
DB04459	3,4-Dichloroisocoumarin	Drug	Heterocyclic Compounds, Fused-Ring, Enzyme Inhibitors, Benzopyrans, Serine Protease Inhibitors, Pyrans	experimental	1
DB04453	4-O-(4,6-Dideoxy-4-{[4-[(4-O-Hexopyranosylhexopyranosyl)Oxy]-5,6-Dihydroxy-3-(Hydroxymethyl)Cyclohex-2-En-1-Yl]Amino}Hexopyranosyl)Hexopyranose	Drug	0	experimental	1
DB03129	Diamino-N-[3-(1,3,2-dioxaborolan-2-yloxy)propyl]methaniminium	Drug	0	experimental	1
DB04454	Alpha-Aminobutyric Acid	Drug	Acids, Acyclic, Fatty Acids, Butyrates, Fatty Acids, Volatile, Amino Acids, Peptides, and Proteins, Lipids, Amino Acids	experimental	4
DB05785	LGD-1550	Drug	0	investigational	4
DB03128	Acetylcholine	Drug	OCT1 substrates, Amines, Cholinergic Agonists, Antiglaucoma Preparations and Miotics, Cholinergic Receptor Agonist, Parasympathomimetics, Miotics, Cardiovascular Agents, Ophthalmologicals, Neurotransmitter Agents, Cholinergic Agents, Biogenic Amines, Sensory Organs, Vasodilating Agents	approved, investigational	6
DB03127	Benzamidine	Drug	Enzyme Inhibitors, Protease Inhibitors, Amidines, Serine Protease Inhibitors	experimental	11
DB04455	N,N,N-trimethylglycinium	Drug	0	investigational, experimental	2
DB05786	Irofulven	Drug	Alkylating Drugs, Noxae, Antineoplastic Agents, Toxic Actions, Terpenes, Radiation-Sensitizing Agents, Antineoplastic Agents, Alkylating	investigational	1
DB03126	Mant-Adp	Drug	Aminobenzoates, Carbohydrates, Benzoates, Acids, Carbocyclic, Nucleotides, Heterocyclic Compounds, Fused-Ring, Purine Nucleotides, Purines, Ribonucleotides, Nucleic Acids, Nucleotides, and Nucleosides, Glycosides, Adenine Nucleotides, Benzene Derivatives	experimental	1
DB05787	LM-609	Drug	0	investigational	1
DB04456	Arsenous acid	Drug	Organometallic Compounds, Anions, Arsenicals, Electrolytes, Ions	investigational, experimental	2
DB15100	Cusatuzumab	Drug	0	investigational	0
DB15114	Vamorolone	Drug	Pregnadienes, Anti-Inflammatory Agents, Pregnanes, Fused-Ring Compounds, Steroids	investigational	0
DB15115	Nimacimab	Drug	0	investigational	0
DB15112	Somatropin pegol	Drug	Growth Hormone, Hormones, Hormone Substitutes, and Hormone Antagonists, Peptides, Pituitary Hormones, Amino Acids, Peptides, and Proteins, Hormones, Alcohols, Macromolecular Substances, Peptide Hormones, Ethylene Glycols, Glycols, Polymers, Compounds used in a research, industrial, or household setting, Pituitary Hormones, Anterior	investigational	0
DB15113	Utomilumab	Drug	Proteins, Serum Globulins, Immunoglobulins, Globulins, Blood Proteins, Immunoglobulin Isotypes, Antibodies, Amino Acids, Peptides, and Proteins, Immunoproteins	investigational	0
DB15118	Zolbetuximab	Drug	Proteins, Serum Globulins, Immunoglobulins, Globulins, Blood Proteins, Antibodies, Amino Acids, Peptides, and Proteins, Immunoproteins	investigational	0
DB15119	Ropeginterferon alfa-2b	Drug	Cytochrome P-450 CYP1A2 Inhibitors, Cytochrome P-450 Enzyme Inhibitors, Adjuvants, Immunologic, Interferons, Antineoplastic and Immunomodulating Agents, Cytochrome P-450 CYP1A2 Inhibitors (strength unknown)	investigational	0
DB15116	Ramatercept	Drug	0	investigational	0
DB15117	Transfluthrin	Drug	Cycloparaffins, Agrochemicals, Pesticides, Hydrocarbons, Halogenated, Insecticides, Toxic Actions, Hydrocarbons, Fluorinated, Compounds used in a research, industrial, or household setting, Benzene Derivatives	investigational	0
DB05791	Perflubron	Drug	Magnetic Resonance Imaging Contrast Media, Contrast Media, Diagnostic Uses of Chemicals, Emulsions, Anti-Obesity Agents, Hydrocarbons, Halogenated, Hydrocarbons, Fluorinated, Compounds used in a research, industrial, or household setting, Radiation-Sensitizing Agents	investigational	0
DB04460	(C8-S)-Hydantocidin 5'-phosphate	Drug	0	experimental	1
DB04461	Coproporphyrinogen III	Drug	Biological Factors, Heterocyclic Compounds, Fused-Ring, Porphyrinogens, Pigments, Biological, Porphyrins	experimental	1
DB05792	Arylacenamide	Drug	Immunologic Factors, Cycloparaffins, Enzyme Inhibitors, Receptors, sigma, antagonists & inhibitors	investigational	1
DB05793	PRO-542	Drug	Antigens, Biological Factors, Carbohydrates, Immunoglobulins, Peptide Fragments, Glycoconjugates, Peptides, Cell Adhesion Molecules, HIV Fusion Inhibitors, Immunoglobulin Fc Fragments, Amino Acids, Peptides, and Proteins, Glycoproteins, Recombinant Proteins, Recombinant Fusion Proteins, Immunoglobulin Fragments, Immunoproteins, Membrane Proteins, Proteins, Serum Globulins, Globulins, Blood Proteins, Immunoglobulin Constant Regions, Antigens, Surface, Membrane Glycoproteins	investigational	1
DB04462	Tetrabromo-2-Benzotriazole	Drug	0	experimental	1
DB04463	3-(4-Amino-1-Tert-Butyl-1h-Pyrazolo[3,4-D]Pyrimidin-3-Yl)Phenol	Drug	0	experimental	1
DB05794	Serelaxin	Drug	Vasodilators Used in Cardiac Diseases, Cardiac Therapy	investigational	0
DB03132	3-(2-Benzothiazolylthio)-1-Propanesulfonic Acid	Drug	Heterocyclic Compounds, Fused-Ring, Sulfur Compounds, Triose-Phosphate Isomerase, antagonists & inhibitors, Acids, Noncarboxylic, Acids, Sulfur Acids, Hydrocarbons, Acyclic, Sulfonic Acids, Thiazoles, Alkanes	experimental	2
DB03130	S-P-Nitrobenzyloxycarbonylglutathione	Drug	0	experimental	1
DB05790	SR 140333	Drug	Stereoisomerism	investigational	1
DB05799	NOX-100	Drug	0	investigational	0
DB04468	Afimoxifene	Drug	Hormones, Hormone Substitutes, and Hormone Antagonists, Androstenes, Antineoplastic Agents, Benzylidene Compounds, Estrogen Receptor Modulators, Hormones, Fused-Ring Compounds, Receptors, Estrogen, agonists, Gonadal Steroid Hormones, Androstanes, Estrogen Antagonists, Selective Estrogen Receptor Modulators, Stilbenes, Androstenols, Hormone Antagonists, Benzene Derivatives, Gonadal Hormones, Steroids	investigational	7
DB03136	4-Iodobenzo[B]Thiophene-2-Carboxamidine	Drug	0	experimental	3
DB03135	[2(Formyl-Hydroxy-Amino)-Ethyl]-Phosphonic Acid	Drug	0	experimental	1
DB04469	1-(4-Methoxyphenyl)-3,5-Dimethyl-1h-Pyrazole-4-Carboxylic Acid Ethyl Ester	Drug	0	experimental	1
DB03134	L-2-aminopimelic acid	Drug	Acids, Acyclic, Dicarboxylic Acids	experimental	1
DB03133	2-(Beta-D-Glucopyranosyl)-5-Methyl-1,2,3-Benzimidazole	Drug	0	experimental	1
DB04464	N-Formylmethionine	Drug	Amino Acids, Neutral, Sulfur Compounds, Amino Acids, Essential, Amino Acids, Sulfur, Amino Acids, Peptides, and Proteins, Amino Acids	experimental	43
DB03139	6-[5-(2-Oxo-Hexahydro-Thieno[3,4-D]Imidazol-4-Yl)-Pentanoylamino]-Hexanoic Acid	Drug	0	experimental	1
DB04465	Lactose	Drug	Food Additives, Carbohydrates, Disaccharides, Flavoring Agents, Oligosaccharides, Pharmaceutic Aids, Polysaccharides, Physiological Phenomena, Food and Beverages, Food Ingredients, Pharmaceutical Preparations, Compounds used in a research, industrial, or household setting, Diet, Food, and Nutrition, Food, Sweetening Agents	approved, investigational, experimental	8
DB05796	Daglutril	Drug	Heterocyclic Compounds, Fused-Ring, Neprilysin, antagonists & inhibitors	investigational	1
DB04466	SR12813	Drug	0	experimental	1
DB05797	TNX-901	Drug	Proteins, Serum Globulins, Immunoglobulins, Globulins, Blood Proteins, Antibodies, Amino Acids, Peptides, and Proteins, Antibodies, Monoclonal, Immunoproteins	investigational	1
DB03138	Perchlorate	Drug	Acids, Noncarboxylic, Acids, Chlorine Compounds	experimental	1
DB04467	N-(5'-phosphopyridoxyl)-L-alanine	Drug	0	experimental	3
DB05798	GEM-231	Drug	Carbohydrates, Nucleic Acids, Nucleotides, and Nucleosides, Glycosides, Nucleotides, Polynucleotides	investigational	2
DB03137	8-(2,5-Dimethoxy-Benzyl)-2-Fluoro-9-Pent-9h-Purin-6-Ylamine	Drug	0	experimental	1
DB15110	Onvansertib	Drug	0	investigational	0
DB15111	Acetic acid C-11	Drug	0	investigational	0
DB15125	Belapectin	Drug	0	investigational	0
DB15126	IMG-7289	Drug	0	investigational	0
DB15123	Dorzagliatin	Drug	0	investigational	0
DB15124	PF-05241328	Drug	0	investigational	0
DB15129	Pegadricase	Drug	0	investigational	0
DB15127	Hydrogen	Drug	Gases, Elements	investigational	0
DB15128	Remtolumab	Drug	Proteins, Serum Globulins, Globulins, Blood Proteins, Amino Acids, Peptides, and Proteins, Immunoproteins	investigational	0
DB04471	2-Phenyl-1-[4-(2-Piperidin-1-Yl-Ethoxy)-Phenyl]-1,2,3,4-Tetrahydro-Isoquinolin-6-Ol	Drug	0	experimental	1
DB04472	(R)-1-Para-Nitro-Phenyl-2-Azido-Ethanol	Drug	0	experimental	2
DB04473	alpha-L-fucose	Drug	0	experimental	4
DB04474	8-anilinonaphthalene-1-sulfonic acid	Drug	Arylsulfonates, Amines, Sulfur Acids, Aniline Compounds, Coloring Agents, Arylsulfonic Acids, Laboratory Chemicals, Naphthalenes, Luminescent Agents, Sulfur Compounds, Acids, Noncarboxylic, Acids, Sulfonic Acids, Indicators and Reagents, Compounds used in a research, industrial, or household setting, Fluorescent Dyes, Naphthalenesulfonates	experimental	2
DB03143	Nonan-1-Ol	Drug	0	experimental	1
DB03142	Alpha-L-Arabinose	Drug	0	experimental	3
DB03141	3-{[(5R,6R)-5-Benzyl-6-hydroxy-2,4-bis(4-hydroxybenzyl)-3-oxo-1,2,4-triazepan-1-yl]sulfonyl}benzonitril	Drug	0	experimental	2
DB03140	4-Carboxyphenylboronic Acid	Drug	0	experimental	1
DB04470	CRA_10656	Drug	0	experimental	1
DB04479	4-Nitro-Inden-1-One	Drug	0	experimental	0
DB03147	Flavin adenine dinucleotide	Drug	Biological Factors, Carbohydrates, Coenzymes, Enzymes and Coenzymes, Nucleotides, Pteridines, Vitamins, Pigments, Biological, Heterocyclic Compounds, Fused-Ring, Purine Nucleotides, Purines, Ribonucleotides, Nucleic Acids, Nucleotides, and Nucleosides, Glycosides, Vitamin B Complex, Adenine Nucleotides, Flavins	approved	86
DB03146	2-deazo-6-thiophosphate guanosine-5'-monophosphate	Drug	0	experimental	1
DB03145	4-Methyl-5-Hydroxyethylthiazole Phosphate	Drug	0	experimental	1
DB03144	N(5)-[(hydroxyamino)(imino)methyl]-L-ornithine	Drug	Amino Acids, Basic, Amino Acids, Essential, Amino Acids, Diamino, Amino Acids, Peptides, and Proteins, Amino Acids	experimental	5
DB04476	Trencam-3,2-Hopo	Drug	0	experimental	1
DB04477	2'-Deoxy-2'-[(3,5-dimethoxybenzoyl)amino]-N-[(1R)-1,2,3,4-tetrahydro-1-naphthalenyl]adenosine	Drug	0	experimental	1
DB03148	Adenosine 5'-methylenediphosphate	Drug	Carbohydrates, Heterocyclic Compounds, Fused-Ring, Purine Nucleotides, Purines, Enzyme Inhibitors, Ribonucleotides, Nucleic Acids, Nucleotides, and Nucleosides, 5'-Nucleotidase, antagonists & inhibitors, Glycosides, Nucleotides, Adenine Nucleotides	experimental	4
DB04478	Cp-166572, 2-Hydroxymethyl-4-(4-N,N-Dimethylaminosulfonyl-1-Piperazino)-Pyrimidine	Drug	0	experimental	1
DB15121	AT-001	Drug	0	investigational	0
DB15122	PCS-499	Drug	Deuterium, Alkaloids, Heterocyclic Compounds, Fused-Ring, Purines, Xanthine derivatives, Purinones	investigational	0
DB15120	GSK-239512	Drug	Heterocyclic Compounds, Fused-Ring, Histamine Antagonists, Nootropic Agents	investigational	0
DB15136	Rebaudioside A	Drug	Diterpenes, Terpenes, Sweetening Agents	investigational	0
DB15137	VK-2809	Drug	0	investigational	0
DB15134	Fluoroazomycin arabinoside F-18	Drug	Diagnostic Uses of Chemicals, Imidazoles, Nitro Compounds, Laboratory Chemicals, Indicators and Reagents, Fluorine Radioisotopes, Radiopharmaceuticals, Compounds used in a research, industrial, or household setting	investigational	0
DB15135	Ponezumab	Drug	Proteins, Serum Globulins, Immunoglobulins, Globulins, Blood Proteins, Antibodies, Amino Acids, Peptides, and Proteins, Antibodies, Monoclonal, Immunoproteins	investigational	0
DB15138	AZD-9496	Drug	Heterocyclic Compounds, Fused-Ring, Acids, Carbocyclic	investigational	0
DB15139	Bifunctional epoxide hydrolase 2	Drug	0	investigational	0
DB04482	Cmp-2-Keto-3-Deoxy-Octulosonic Acid	Drug	0	experimental	2
DB03150	2',3'-Dideoxythymidine-5'-Monophosphate	Drug	0	experimental	1
DB04483	2-deoxy-2-fluoro-β-D-mannose	Drug	0	experimental	1
DB04484	L-phenylalaninol	Drug	0	experimental	0
DB04485	Thymidine	Drug	Carbohydrates, Pyrimidines, Nucleic Acids, Nucleotides, and Nucleosides, Pyrimidine Nucleosides, Glycosides, Nucleosides, Deoxyribonucleosides	investigational, experimental	7
DB03154	{[7-(Difluoro-Phosphono-Methyl)-Naphthalen-2-Yl]-Difluoro-Methyl}-Phosphonic Acid	Drug	0	experimental	1
DB03153	3H-pyrazolo[4,3-d]pyrimidin-7-ol	Drug	0	experimental	1
DB04480	3-(4-Fluorophenyl)-2-(6-Methylpyridin-2-Yl)-5,6-Dihydro-4h-Pyrrolo[1,2-B]Pyrazole	Drug	0	experimental	1
DB03152	B-2-Octylglucoside	Drug	0	experimental	9
DB04481	Erythritol	Drug	Carbohydrates, Sugar Alcohols, Cardiovascular Agents, Vasodilating Agents, Alcohols	experimental	1
DB03151	mu4-sulfido-quadro-tetracopper	Drug	0	experimental	2
DB03158	D-Myo-Inositol-1,4-Bisphosphate	Drug	0	experimental	1
DB03157	N,O-Didansyl-L-Tyrosine	Drug	Amino Acids, Aromatic, Amino Acids, Cyclic, Sulfur Compounds, Amino Acids, Peptides, and Proteins, Thymidylate Synthase, antagonists & inhibitors, Amino Acids, Sulfones, Naphthalenes	experimental	1
DB03156	beta-D-glucuronic acid	Drug	0	experimental	3
DB03155	2'-fluoro-2'-deoxyuridine 3'-monophosphate	Drug	0	experimental	1
DB04486	(2s)-2,8-Diaminooctanoic Acid	Drug	0	experimental	0
DB04487	N-Methylleucine	Drug	0	experimental	1
DB04488	(6S)-N-[(2S,3R,6R,7R)-3-(Acetyloxymethyl)-2-carboxy-8-oxo-5-thia-1-azabicyclo[4.2.0]octan-7-yl]-6-[(2-aminoacetyl)amino]-7-hydroxy-7-oxoheptanimidate	Drug	0	experimental	1
DB03159	CRA_8696	Drug	0	experimental	3
DB04489	Guanidinoethylmercaptosuccinic acid	Drug	Acids, Acyclic, Dicarboxylic Acids	experimental	1
DB15132	AZD-8165	Drug	0	investigational	0
DB15133	Tepotinib	Drug	0	investigational	0
DB15130	Dexpramipexole	Drug	Protective Agents, Anti-Parkinson Drugs, Dopamine Agonists, Antioxidants, Anti-Dyskinesia Agents, Heterocyclic Compounds, Fused-Ring, Neurotransmitter Agents, Sulfur Compounds, Thiazoles, Anti-Parkinson Agents (Dopamine Agonist), Central Nervous System Agents, Compounds used in a research, industrial, or household setting, Benzothiazoles, Dopamine Agents	investigational	0
DB15131	Interferon alfa-2c	Drug	Cytochrome P-450 CYP1A2 Inhibitors, Proteins, Biological Factors, Cytochrome P-450 Enzyme Inhibitors, Cytokines, Peptides, Interferons, Intercellular Signaling Peptides and Proteins, Amino Acids, Peptides, and Proteins, Cytochrome P-450 CYP1A2 Inhibitors (strength unknown), Interferon Type I	investigational	0
DB05744	CRx-139	Drug	0	investigational	4
DB04414	Heptamolybdate	Drug	0	experimental	1
DB05746	PF-03187207	Drug	0	investigational	0
DB04415	3-Amino-1-Chloro-4-Phenyl-Butanol-2-Yl	Drug	0	experimental	0
DB04416	R-2-{[4'-Methoxy-(1,1'-Biphenyl)-4-Yl]-Sulfonyl}-Amino-6-Methoxy-Hex-4-Ynoic Acid	Drug	0	experimental	1
DB05747	R-851	Drug	0	investigational	0
DB05740	RPI-78M	Drug	0	investigational	6
DB05741	AGS-005	Drug	0	investigational	0
DB04410	3-Phenylpropylamine	Drug	Amines	experimental	2
DB05742	AGS-004	Drug	0	investigational	0
DB04411	Alpha-N-Dichloroacetyl-P-Aminophenylserinol	Drug	0	experimental	1
DB04417	P-Nitrophenol	Drug	Nitro Compounds, Phenols, Benzene Derivatives	experimental	2
DB04418	Adenylosuccinic acid	Drug	Carbohydrates, Amino Acids, Peptides, and Proteins, Nucleotides, Amino Acids, Acidic, Amino Acids, Heterocyclic Compounds, Fused-Ring, Purine Nucleotides, Purines, Ribonucleotides, Nucleic Acids, Nucleotides, and Nucleosides, Amino Acids, Dicarboxylic, Excitatory Amino Acids, Glycosides, Adenine Nucleotides	experimental	1
DB05749	MPI-674	Drug	0	investigational	1
DB04419	D-norleucine	Drug	0	experimental	3
DB05750	AVE-1625	Drug	0	investigational	1
DB05755	BF-37	Drug	0	investigational	0
DB04424	RPR128515	Drug	0	experimental	1
DB05756	PAC-113	Drug	0	investigational	0
DB04425	7,8-Dihydroneopterin	Drug	Biological Factors, Heterocyclic Compounds, Fused-Ring, Coenzymes, Pterins, Enzymes and Coenzymes, Pteridines, Pigments, Biological	experimental	1
DB04426	Alpha-Methyl-N-Acetyl-D-Glucosamine	Drug	0	experimental	1
DB05757	DNB-001	Drug	0	investigational	0
DB05758	CYT007-TNFQb	Drug	0	investigational	1
DB04427	4-Methyl-N-[(2S)-1-oxo-3-phenyl-1-[[(3S)-1-phenyl-5-(phenylmethoxysulfamoyl)pentan-3-yl]amino]propan-2-yl]piperazine-1-carboxamide	Drug	0	experimental	1
DB05751	RP01	Drug	0	investigational	0
DB04421	Nicotinamide adenine dinucleotide 3-pentanone adduct	Drug	0	experimental	0
